topic_id	is_end	followers
19845534	0	1166
19658080	tryagain	
20010222	tryagain	
19922431	0	80
19871085	0	55
19685130	1	1299
20008578	0	180
20027036	0	133
20015903	1	127
19836458	0	760
19810959	0	1617
20024148	tryagain	
19710042	tryagain	
19599199	tryagain	
19940300	0	38
19599828	0	75
20029599	0	1
19807063	0	134
19675402	1	98
20029688	0	40
19681110	0	3
20032478	0	1
19844614	0	124
20008702	0	156
20016507	0	27
20019516	0	429
19588846	0	2325
19796612	1	34
19757584	0	748
20019707	0	243
19586500	0	606
19965498	0	7
20019511	0	27
19767964	0	178
20019520	0	9
19970966	0	24
19590534	0	180
20027555	0	5
19967990	0	2
19625493	0	108
20001571	0	397
19866277	tryagain	
19697299	0	179
20010887	0	3
19794453	0	124
20023067	0	41
19605364	0	1550
19556258	1	6824
19847656	0	337
19618748	0	232
20008543	0	1668
19832362	0	36
19774088	tryagain	
19778739	0	152
20044568	0	3
19636972	0	79
19667842	0	66
19794551	0	255
19680272	1	62
19697191	0	171
19621263	1	2309
19570407	tryagain	
19825733	0	96
19675330	0	546
19825729	0	114
19551311	0	630
19874436	0	131
20033935	0	2
19614795	0	204
19580533	1	10267
19560376	1	26917
19849184	0	177
19551146	0	167
19557142	0	295
19910921	0	51
19858336	0	56
20008041	0	41
20013937	0	11
19744274	1	271
20008044	0	73
19718845	0	381
19626890	tryagain	
20030695	0	16
19812337	0	45
19688726	0	5
19882317	0	329
19837057	0	395
19620277	1	634
19678426	1	1870
19650292	1	1441
19930435	0	270
19624911	tryagain	
19593394	tryagain	
19633807	0	20
20027691	0	65
20044572	0	6
19573332	0	153
19954627	0	140
20018921	0	1027
20028878	0	18
19563888	0	2369
20043388	tryagain	
19569631	0	12
19554744	0	279
19675754	tryagain	
20026593	0	9
20043386	0	2
19819475	0	36
19801004	1	340
19598621	0	2335
19869564	0	800
19675532	tryagain	
19878850	0	173
19756189	0	209
19657536	0	458
20016744	0	24
19703625	0	97
19757165	1	45
19863116	1	93
20016599	0	435
19749034	1	46
19758751	tryagain	
19759948	tryagain	
19885867	0	16
19746632	tryagain	
19580102	0	1664
19820494	0	313
19755064	0	341
19556348	1	5213
19591213	0	877
19747086	1	138
19717490	0	35
19706073	0	74
19757318	0	64
19603359	0	561
20043841	1	2
19655668	0	175
20039514	1	73
19705584	1	628
19752019	1	513
19758603	1	71
19656980	tryagain	
19946508	tryagain	
20031695	0	13
19870618	0	791
20015022	0	257
19583776	0	381
19650706	1	536
19701932	0	1624
19622444	1	3062
19665421	0	2968
19614840	tryagain	
20014751	0	40
20019063	0	0
20016521	0	4
19642837	0	517
19578138	0	1459
19579059	0	324
19667308	1	124
19635637	1	2630
19556939	1	77972
19596438	tryagain	
19837765	0	250
19561180	1	70174
19553043	0	495
19557092	0	8679
19553039	1	628
19791764	1	522
19832090	1	225
19585119	1	7348
19623012	1	3302
19755275	tryagain	
20019005	tryagain	
19636989	tryagain	
20025432	0	15
20005411	0	32
20025850	0	27
19598746	0	51
19613676	0	3983
19632953	0	688
19677188	1	5619
19689883	0	287
20005770	0	233
19780320	0	87
19712466	0	52
20037703	0	67
19926837	0	396
19801056	0	3
19701038	0	148
19678545	0	955
19554375	0	5719
19788812	0	156
19751335	0	77
19690570	0	286
19818320	0	158
19826396	0	4
19783451	0	103
19590844	0	178
19624363	0	1001
19816114	1	2734
19573532	1	1743
19609323	tryagain	
19661842	tryagain	
19627114	1	359
20023441	0	21
19650322	1	954
19624659	1	6583
19901478	1	437
19731906	1	195
19615769	0	713
20024322	1	28
19783153	0	160
19881304	0	32
19683626	1	21
19738421	0	117
19694042	0	84
20012026	1	144
19816064	1	179
19868523	0	116
19908876	1	257
19766398	0	171
19600636	tryagain	
19632306	tryagain	
19656464	tryagain	
19767532	0	7
19671009	0	72
20042259	0	2
19585373	1	3884
19593334	1	90
19586865	1	979
19867321	1	312
20033490	tryagain	
19560075	tryagain	
20016655	tryagain	
20014839	0	134
19801544	0	31
20040476	0	2
20017528	0	15
20043733	0	5
20027630	0	1
19656377	1	1584
19656415	tryagain	
19656425	tryagain	
19618836	0	9
19656421	1	455
19656366	0	361
19656361	1	3775
19656372	0	317
19656422	1	324
19656416	1	607
19656427	1	2719
20025274	0	0
19827345	tryagain	
20027908	0	2
20028852	0	6
19858521	0	10
19662388	0	16
20029421	0	1
20030565	0	1
19696935	0	1169
20002324	0	755
20027909	tryagain	
19629642	tryagain	
19978757	tryagain	
20043160	0	0
20043164	0	0
19978753	0	146
20038414	0	0
20027914	0	1
20029575	0	1
19965250	1	194
20031219	0	5
20029423	0	4
20029411	0	0
19883428	0	333
20028698	0	1
20028697	0	4
20029424	0	0
20027808	0	7
19682101	0	251
20027811	0	12
20021461	0	5
19967649	1	109
19732271	0	914
19551264	0	595
20010499	0	366
19582266	0	2283
19910989	1	458
19662025	0	883
19567695	0	6389
19575009	0	2011
19646725	0	5
19597057	0	3460
20032894	0	19
19662958	1	32
19603033	0	41
19605293	0	65
20015978	0	57
19886306	0	856
19922172	1	46
19884300	0	271
19613681	tryagain	
20001927	tryagain	
20030293	0	0
20015159	0	1
19800821	0	175
19742353	0	5
19603872	0	274
19653525	0	154
19552735	0	1220
19561787	1	1454
19652931	tryagain	
19700657	tryagain	
19916184	tryagain	
19643735	0	26
19963803	0	52
19680263	0	174
19587587	1	1697
20019682	0	1902
19552565	1	534
19802437	0	623
19674781	tryagain	
19884968	tryagain	
20018235	0	8
20018044	0	1
19847611	0	54
19651577	0	200
19635461	1	542
20042407	0	3
19555471	1	545
19563060	1	1908
20027065	0	8
19668652	1	117
20027070	0	2
19843389	0	224
20028664	0	4
19778988	0	715
20013795	0	1784
20010648	0	25
19754695	0	417
19661212	0	335
19656611	0	3
19568411	0	8
20013704	0	1
19581151	0	22
20021986	0	3182
19556662	0	8
19554554	0	282
19675550	0	1229
19599487	0	1634
20027136	0	100
19677061	0	3
19892179	0	439
19568850	0	212
19743886	0	6
19819470	0	596
19660311	0	666
19618303	0	494
19587047	1	874
19570193	1	9162
19572409	1	3293
19928827	0	0
20029400	0	45
19952217	0	11
19643379	0	99
19914492	0	196
19856545	0	11
19637869	0	22
19625380	0	415
19792123	0	874
19952200	0	1138
19604716	0	97
19883610	0	66
19641365	0	215
19658654	0	538
19641274	0	84
19693220	0	2898
19630614	0	48
19552607	0	767
19933761	0	344
19550535	1	1183
19620627	0	38
20007106	0	64
19898216	0	34
19858239	0	37
19581195	0	1699
19627873	1	1258
19625382	1	393
19648078	1	3484
19571329	0	139
19888082	1	204
19660337	tryagain	
19672379	tryagain	
19588313	tryagain	
19616109	tryagain	
19702781	1	237
19923841	0	10
19619806	0	2257
19860247	0	16
19562736	1	3183
19627055	1	1573
19861232	0	1
19975970	0	24
19615417	1	39
19615261	0	15
19646088	0	19
19647177	1	11
20022941	0	0
19579703	0	1547
19609553	1	512
19798804	1	102
19594591	tryagain	
19590559	tryagain	
19968374	tryagain	
19653118	0	11
20009621	0	36
19593766	1	25
19822597	0	528
19587887	0	84
19633766	1	621
20015315	0	8
20018400	tryagain	
19563129	tryagain	
19805510	0	65
20005142	0	87
19651215	0	19
19604352	1	86
20015403	0	9
19569217	0	87
19550328	1	1879
20005251	0	541
19872623	0	15
19675911	0	297
19958509	0	125
19867241	1	37
19850677	0	46
19598915	1	70
19575814	0	1295
19783059	1	55
19667614	0	527
19610494	1	580
19611263	tryagain	
19569151	0	28
19553201	tryagain	
19595499	0	20
20015001	0	10
19594276	0	355
19649281	0	67
19588573	0	12
19630074	0	25
19562529	1	323
19551997	0	126
20008758	0	20
19927595	0	30
19564375	0	131
20017194	0	7
19592256	0	100
19570467	0	1053
19651550	0	741
19623296	0	126
19587649	0	482
19840198	tryagain	
19591202	0	96
19723205	0	37
19618426	0	116
19780059	0	294
19708805	1	57
19571851	1	201
19559806	1	1356
19593012	1	837
19791255	0	71
19564304	tryagain	
20003788	0	50
19564540	0	188
19854546	0	24
19564536	0	100
20019140	0	226
19563951	1	530
19563790	0	501
19823100	1	182
19832263	0	156
19674301	tryagain	
19672051	0	990
19785088	0	90
20009805	0	105
20002281	0	27
19611859	0	10323
19566663	0	140
19728072	1	263
19747159	0	596
19719428	1	93
19937285	tryagain	
20006047	0	201
19622271	0	442
20030641	0	16
19739838	0	82
20025621	0	4
19798777	0	214
19738031	0	9
20031124	0	5
19618535	0	51
19806051	tryagain	
20025256	tryagain	
19871504	tryagain	
19795344	0	17
20025933	0	65
20000714	1	38
20022937	0	19
20036964	0	2
19874339	0	1389
19732011	1	12550
19568834	0	316
19659622	0	490
20013932	0	5
19643549	0	19
19602045	1	1548
19934152	0	70
19775561	0	26
19804867	1	58
19898333	0	1485
19629391	0	313
19780352	tryagain	
19818719	0	7
19822213	0	10
19840126	0	4
19672874	0	7
19642237	0	7
20038453	0	272
19646787	0	28
19574581	1	298
19602386	0	96
19622435	tryagain	
19801232	tryagain	
20012727	0	47
19828414	0	83
19560200	0	891
20023300	0	101
19573772	0	140
19595456	1	1243
19560364	0	138
19585187	0	118
20026335	tryagain	
19605813	tryagain	
20045129	0	854
19587465	0	17
19557896	0	124
19649361	0	456
19597669	1	237
20023766	0	58
20016929	0	598
19580348	0	278
19852562	tryagain	
19815892	0	4038
20003347	0	82
20015413	0	408
19619788	0	424
20028267	0	750
19603097	0	191
20028347	0	2424
20014291	0	273
19732484	0	17
20012149	tryagain	
19602287	tryagain	
19627002	tryagain	
19676528	0	64
20012142	0	6
19678308	0	23
19818106	1	288
19866106	0	8
20012152	0	31
19573231	0	182
19672716	0	54
19569796	0	151
19829827	0	237
19886146	0	101
20013437	0	17
19610362	0	9
19837737	0	35
19662816	0	2630
20022794	0	5
19552693	1	904
19603070	tryagain	
20006532	0	3
20005584	0	180
19927355	0	6
19582899	0	12
19777210	0	185
20009590	0	2
19755579	0	2681
19743141	0	807
19650176	1	2729
19594248	tryagain	
19662064	tryagain	
20008797	0	70
19572108	tryagain	
19659368	0	8
19573100	0	55
19569178	0	26
19962784	0	7
19572460	0	482
19612726	0	4
19566465	tryagain	
19810964	0	72
20021120	0	36
19590215	0	2138
19561633	1	46534
19593327	1	1539
19593326	1	3742
19557284	0	1622
19597039	1	1283
19710602	0	754
19738162	tryagain	
20006203	tryagain	
19625826	0	62
19646667	0	77
19834720	0	2
19688044	0	8
20011446	1	800
20023931	0	4
19630466	0	482
19596249	1	6986
19634048	tryagain	
19754381	tryagain	
19940377	0	455
19999135	0	7
19999139	0	2
19665637	0	74
20020654	0	3
19817787	0	62
20023927	0	1996
20020663	1	293
19710400	0	96
19647957	0	297
19701487	0	565
19913694	1	135
19663788	0	52
19669165	1	3491
19667121	0	852
19872838	1	140
19634480	1	46
19569266	1	454
19561988	tryagain	
20023945	0	29
19604659	0	16
20023951	0	6
19872454	0	92
20034468	1	123
20023946	0	3
19609378	1	1387
19643792	1	4591
19576933	1	9354
19561524	tryagain	
19825599	0	238
19586988	tryagain	
19566438	tryagain	
20014463	tryagain	
19671948	1	2345
19830726	0	664
19570354	1	77848
19652494	1	14982
20005785	1	292
19551066	tryagain	
19620224	tryagain	
19581793	0	522
20038458	0	8
20045332	0	1
19662705	0	288
19633437	1	997
19885201	1	948
19902129	1	3573
19765881	1	603
19847946	tryagain	
19838507	0	34
19564453	tryagain	
19954385	tryagain	
19657950	0	90
19608814	0	25
19600891	1	53
19794977	0	255
19625130	1	126
19607034	1	898
19967517	tryagain	
20004213	0	9
20016187	0	2
19759276	0	1438
19931031	0	41
19760948	0	5842
19659063	1	802
19759897	0	1694
19632577	1	6921
19900816	1	157
19747151	tryagain	
20029966	0	3
20011532	0	5
20025825	1	7
19759392	0	2999
19827980	1	2349
20007500	1	51
19759873	1	1887
20007505	1	71
19675371	1	883
19931979	tryagain	
19562292	tryagain	
19720862	0	97
19838127	0	121
19724153	0	181
19726809	0	77
19573985	1	4465
19962330	1	72
19602403	0	1616
19829381	1	186
19832699	0	48
19732676	0	8
19625402	1	4
20005680	0	58
19620661	0	17
19690534	0	111
19910552	0	133
20022501	0	15
19564472	1	7963
19580710	0	265
19683153	tryagain	
19660136	0	76
19969454	0	67
19964515	0	114
19554020	0	71
19999831	0	155
20045758	0	2
19793688	0	36
19779625	0	1461
19620778	0	2463
20035196	0	4
19725150	0	67
19625808	0	66
19765110	0	83
19796767	0	83
19872905	0	42
19684821	0	1842
19555505	0	9588
19736752	0	504
19607638	0	790
19683315	tryagain	
19875618	0	0
19597109	0	15
20016843	0	11
19616801	0	181
19657817	0	676
19805660	0	1029
19565864	1	3365
19616597	0	40
19791335	0	22
19759059	tryagain	
19591841	0	2337
19857631	0	358
19648876	0	48
20007808	0	37
19871388	0	121
19639686	0	156
19577410	1	460
19592543	1	756
19599483	1	196
19974208	0	12
19586165	0	147
19961652	1	43
19657519	0	20
20037399	0	39
19614026	1	958
19578808	1	392
20011790	1	38
19626247	0	70
19604694	0	1072
20001940	0	85
19942776	0	36
19792803	tryagain	
19873573	0	30
19563811	0	35
20015760	0	62
20015661	0	157
19594611	0	1908
19823459	0	341
19808251	0	1799
20025184	tryagain	
19860479	0	10
20026992	0	357
20006237	0	165
19814187	0	4025
20033405	0	15
19770508	0	2720
20012378	0	404
20019006	1	2112
19667647	0	954
20039036	0	4
20030191	0	66
20017335	0	13
20021998	0	45
20031344	0	0
19712478	0	112
20005331	0	39
19555175	1	2723
20030495	0	76
19636961	0	552
19905250	0	90
20022400	0	18
19613472	0	66
20021699	0	295
19881925	0	68
19789624	0	94
20034963	0	5521
19614141	1	2405
19622924	1	569
19730568	0	616
19798648	0	145
19718474	0	275
20005329	0	85
20009732	0	81
20009727	0	36
19663841	1	437
19700017	0	100
20007125	0	786
20008215	0	1350
19632616	0	453
19618823	0	33
19827862	0	160
20036812	0	5
19927364	0	104
19580141	0	922
19566188	1	1671
19824201	0	1454
19564771	0	249
19625841	1	5088
19713241	0	237
20022051	tryagain	
20021790	0	6
19598552	0	231
19702130	0	873
19957561	0	193
20025752	0	272
19837100	0	1769
19568778	1	674
19577279	0	117
19611988	1	1397
19811311	0	17
19870158	0	129
19589567	0	14
19791898	0	117
19667098	0	26
19552628	0	255
20031364	0	8
19552679	1	38790
19658458	0	75
19661178	1	6009
20021457	tryagain	
20038977	tryagain	
19871073	0	57
19573488	0	163
19662265	0	465
20004356	0	508
19629295	0	75
19836258	0	53
20015876	0	52
20019390	0	1222
19579634	0	198
19720050	tryagain	
19627917	0	31
19640126	0	167
19591868	0	453
19580855	0	809
19654263	0	407
19588522	1	439
19790512	0	50
19560356	0	10554
19669815	tryagain	
19898417	0	65
20043868	0	2
19834842	0	98
19933458	1	14
19593787	0	1741
19950030	0	266
19590258	1	13286
19657319	0	905
19621632	0	3422
19941638	tryagain	
20019052	0	11
20024732	0	3
19788261	0	37
19878519	0	110
19558209	1	1209
19647807	0	1024
19729521	1	1354
19748157	0	16302
19695090	0	2378
19859843	tryagain	
20011966	tryagain	
19623476	tryagain	
19673383	0	108
19596460	0	1007
19554735	1	2528
19815524	1	39
19914717	1	136
19642904	0	1709
19574275	1	5212
19874315	tryagain	
19582558	tryagain	
19639441	0	69
19951175	0	58
19816032	0	425
19661778	1	383
19796110	0	319
19699115	1	955
19741068	0	154
19655431	0	343
19754323	0	33
19709934	0	102
19688398	0	102
19930737	0	97
19643056	0	189
19859152	0	141
19645144	0	793
19602890	0	799
19589342	0	4436
19622396	1	5921
20024321	0	5
20024319	0	6
19740283	0	95
19671799	0	202
19823240	1	75
19823242	1	88
19705650	0	184
19700759	0	327
20006819	1	55
19859603	0	137
19823159	0	98
19823238	1	62
19823113	0	108
19823123	1	109
19823131	1	81
19823118	0	49
19734151	0	144
19576530	0	167
20024009	0	20
19823234	1	129
19671623	tryagain	
19736389	0	162
19734047	0	65
20002910	1	627
19659844	0	25
20001384	1	33
19822622	0	112
19626520	1	99
19816317	0	55
19885345	1	347
19655760	tryagain	
19832938	0	4
19663010	1	963
19647584	1	2773
19599977	0	15
19595759	0	38
19839539	0	471
19569973	1	6382
19590527	1	191
19848913	1	247
20017657	tryagain	
19567433	tryagain	
19610849	tryagain	
20016610	0	7
19661019	0	163
19930735	0	37
19782084	0	6
19600726	0	29
19688394	1	1974
19678986	0	672
19656407	tryagain	
19656395	tryagain	
19634788	0	101
20018612	0	8
20016660	0	3
19656410	1	5215
19667537	0	198
19656409	1	448
19656404	1	2327
19656402	1	547
20029007	0	1
20028793	0	1
20027935	0	2
20038237	0	0
20028143	0	0
19589738	0	1030
19656383	1	1788
19656385	1	394
19656400	1	5126
19656387	1	382
20027927	0	4
20033541	0	5
20033537	0	5
20029428	0	1
20029386	0	4
20033538	0	3
20027925	0	13
20027923	0	1
19585766	0	6527
20031064	0	8
19675194	tryagain	
20028669	0	11
19784955	0	50
19957355	0	17
19672537	tryagain	
19861099	0	69
20026372	0	8
19672539	0	2137
20029416	0	10
19822057	1	2018
19684630	tryagain	
19684554	tryagain	
19762135	0	64
19897855	0	103
19961489	0	9
19961476	0	109
19958715	0	490
19964115	0	3
19684547	0	38
19784318	1	677
19731180	0	70
20043450	0	2
19812058	0	189
19998261	0	0
19779956	0	9
19808464	1	144
19645479	0	894
19878100	0	111
19605571	1	254
19929480	0	111
20017070	tryagain	
20034694	0	0
19595011	tryagain	
20030694	0	2
20037424	0	13
19556630	1	14304
20021415	0	86
20021411	0	100
19665664	0	1662
19849407	0	351
19649552	tryagain	
19826930	0	95
19673187	0	37
19883241	0	155
20031851	0	79
19602721	0	67
19693214	0	2353
19619229	0	4288
19964557	0	90
19851667	0	165
19960955	1	16
19679917	0	99
19594932	0	103
19949858	0	44
19788714	0	221
19960957	0	10
19615172	0	47
19581187	0	307
19642553	0	49
19623270	1	266
19579005	tryagain	
19609309	tryagain	
19821999	tryagain	
19651663	1	8
19600533	0	9
19820257	0	406
19612343	0	45
19559237	0	824
19634510	1	170
20007742	1	35
19617175	0	26
19662480	0	41
19920745	0	2
19926793	0	20
19888417	0	14
19600575	0	40
19613858	0	85
20002165	0	44
19679383	0	18
20025684	0	23
19626794	tryagain	
19652727	tryagain	
19679759	0	5
19882116	0	24
19558186	0	77
19602969	0	4
19767657	0	45
19632335	0	18
19646170	0	44
20017123	0	88
19638122	tryagain	
19752021	tryagain	
19904625	tryagain	
19558475	0	116
19575629	0	59
19598983	0	71
19554229	0	1440
19634278	0	21
19580531	0	49
19678761	1	593
19867244	tryagain	
19758633	0	11
19791982	0	23
19651667	0	28
19634273	0	23
19833184	0	16
19556549	1	990
19830200	0	7
19586226	1	327
19838076	1	137
19809726	0	3
20025265	0	0
19934521	0	17
20031389	0	47
19816028	1	5
19869711	0	37
19718718	1	263
20025259	0	20
19689428	1	2220
19814304	0	119
19683342	tryagain	
19584303	tryagain	
19693080	0	15
20020135	0	141
20005738	0	6
19579667	0	45
19562343	0	57
19562440	0	65
19705658	0	3
19629616	1	77
20021048	tryagain	
19567518	tryagain	
19723817	tryagain	
19756939	tryagain	
19657353	0	14
19589719	0	58
19557433	1	454
19564669	0	122
19799030	0	2
19554438	0	259
20019128	tryagain	
19804984	tryagain	
19942394	tryagain	
19563768	tryagain	
19944185	tryagain	
20000721	0	5
19882853	0	27
19873804	0	170
19572078	0	217
19876372	0	619
19581064	0	29
19642880	0	6
19883208	0	143
19573005	0	8
19581289	0	15
19627613	0	577
19584515	0	209
19569289	0	942
19602031	0	410
19635384	1	63
19673416	0	36
19587417	0	119
20009456	0	13
20011687	0	9
20023414	0	47
19669088	0	48
19743679	0	70
19800215	1	322
19634773	0	13975
20024374	0	3867
20007710	tryagain	
20025157	0	6
19910686	tryagain	
20040878	0	5
20026910	0	1649
19696621	1	1271
19561521	1	1139
19554270	1	5126
20012502	0	2836
20016573	1	148
19611747	0	5
19621793	tryagain	
19555779	0	17
19730631	0	65
19578567	0	2031
19572852	0	68
19564583	1	41521
19920671	0	1784
19620884	0	826
19621412	0	60
19927834	tryagain	
19735081	tryagain	
19950440	0	194
19688878	0	376
19650109	0	119
19876520	0	342
19625982	0	9868
19619519	0	974
19561132	1	81830
19590712	1	16727
19999144	0	1
20022270	0	17
20001470	0	44
19711716	0	7
19623693	0	5
19623724	0	2
19635138	0	12
19999157	0	2
19711711	0	270
19999159	0	9
19871760	tryagain	
19880144	0	38
19846606	0	84
19847371	0	225
19619580	0	6
19635134	0	3
19618927	0	306
19755899	1	822
19612864	1	10782
19900922	1	3775
20020266	0	15
20005959	0	196
20004084	1	206
20031928	0	39
19736155	0	19
20019997	0	132
19678944	0	108
19698542	1	1500
19634400	1	22999
19582655	1	411
20024153	0	111
19876898	1	404
19719819	0	4
19718999	0	61
19797447	0	150
19557886	0	812
19644836	1	2818
19937068	0	394
19567782	0	206
19576965	1	1141
19924623	0	49
19885399	0	258
20026228	0	81
20000606	0	12
19966259	1	837
19943751	0	317
20014458	0	23
19848473	0	961
19831584	0	1021
19641304	0	862
19559840	tryagain	
19665593	tryagain	
19661115	0	193
19624473	0	173
19660738	0	195
19602286	1	862
19632819	0	861
19641089	0	487
19579052	1	10043
19563912	1	5821
19551955	tryagain	
20026129	0	14
19856519	0	230
19795343	0	175
19649314	0	31
19620127	1	6062
19669813	1	813
19634728	0	109
19663991	1	478
19563921	1	46833
19745557	tryagain	
19666102	tryagain	
19969357	0	40
19598417	0	40
19739597	0	41
20045664	0	113
19648041	1	1698
19625068	1	538
19771205	1	745
19648583	1	7275
19654980	0	16
20019259	1	5
19939824	1	136
19650312	0	73
19662213	0	214
19770945	0	377
19727447	0	305
19687392	1	219
19574793	0	270
19982951	1	71
19685205	tryagain	
20024458	tryagain	
19836396	tryagain	
19847010	0	166
19846757	0	25
19684464	0	21
19675517	0	21
19557394	1	3888
19652379	1	1394
20006773	0	194
19690915	tryagain	
19679964	tryagain	
19670329	tryagain	
20003593	0	56
19880164	1	359
19736782	0	138
20008149	0	17
19774437	0	657
19598884	1	11684
19794868	1	2098
19574248	tryagain	
19894850	tryagain	
19791164	tryagain	
19671665	0	444
19555796	1	11303
19876748	0	169
19678422	1	2049
19573949	0	8679
20011272	0	5
19634625	1	434
20021678	tryagain	
19824187	0	127
19859090	0	98
19688025	0	55
19859114	0	86
19913123	0	3
19579352	1	6754
19550838	0	394
19550378	1	6291
19675848	0	817
19798183	tryagain	
20024315	1	20
20024239	0	155
19625407	0	4
20025448	0	18
19685376	0	82
19787096	0	299
19550404	1	4108
19816197	1	84
19771946	1	127
19671128	tryagain	
19571701	0	36
19613019	0	55
19769831	0	33
19588485	0	145
19699952	0	265
19698017	0	6
20036353	0	11
19631849	0	787
19576892	1	641
19582367	tryagain	
19659488	0	18
19965212	0	27
19933931	0	62
19827490	0	33
19570086	0	58
19613494	0	2637
19932329	0	530
19561741	1	221
19556734	0	1125
20011986	0	27
19826384	0	410
19641790	0	398
19964843	0	1
20024231	0	11
20023167	0	2569
19722611	0	105
19673602	0	548
20014055	0	1410
19667574	0	210
20014274	tryagain	
20036425	tryagain	
20029490	tryagain	
19753010	0	139
20036517	0	1
20036430	0	5
20037239	1	5
19557670	1	173
19963810	0	15
20021999	0	64
19555139	tryagain	
19923095	0	158
20006363	0	106
19872324	0	71
20018783	0	39
19762293	0	54
19648000	1	928
20015589	0	2012
19590183	0	890
19572084	1	734
19557414	0	63
19560206	tryagain	
19596394	tryagain	
19869317	0	131
19579457	1	114
20024833	0	14
19552080	1	3422
19878103	0	4
19568806	1	14424
19628825	0	22
19595240	tryagain	
19863143	tryagain	
19596762	0	21
19579032	0	54
19635317	0	6
19646703	0	67
19564157	0	12
19690244	0	484
19664871	0	9
19633311	1	197
19923442	0	34
19861711	tryagain	
19662087	0	71
19679867	0	30
19676425	0	15
19788618	0	18
19634369	0	1914
19722303	1	622
19573451	0	53
19578819	0	211
19780441	tryagain	
19592404	0	49
20037776	0	3
19928834	0	48
19871081	0	27
19953378	0	39
19586770	0	97
19670992	0	179
19810388	1	248
19573519	0	970
19663583	tryagain	
20020846	1	1
19933469	0	4
19674990	0	13
19810381	1	21
19810375	0	219
19852044	0	11
20019098	0	38
19807698	0	1217
19564815	1	3668
19906790	0	46
19871057	0	116
19662798	0	78
19800767	0	80
19873082	0	170
19618887	0	71
19656200	1	722
19674737	1	494
19634931	0	119
19771183	0	3095
19823267	0	43
19823278	0	30
19622120	0	102
19695006	0	255
19596155	0	125
19686215	0	194
19823276	0	31
20037967	0	40
19691179	0	355
19686536	0	166
19823260	tryagain	
19823293	0	32
19823264	0	35
19823250	0	37
19823288	0	136
19823247	0	39
19823261	0	33
19823251	0	29
19823249	0	34
19823265	0	336
19823205	0	34
19823207	0	30
19823210	0	30
19823254	0	33
19823215	0	54
19823226	0	30
19823229	0	35
19823219	0	31
19555523	0	504
19609410	0	245
19823101	tryagain	
19823225	0	55
19823124	0	56
19823187	0	40
19823195	0	38
19823220	0	29
19823105	0	52
19823112	0	63
19942908	0	47
20021059	0	170
19822320	tryagain	
19663710	tryagain	
20008874	0	138
20004492	0	78
19598548	0	10631
19600778	0	340
20020946	0	5
19718924	0	667
20007766	0	1412
19822283	1	95
19663735	tryagain	
19822317	0	52
19822304	0	43
19822297	0	28
19822292	0	78
19822312	0	35
20002901	0	86
19822325	0	31
19821091	0	32
19822308	0	33
19816325	tryagain	
20010095	0	39
19633869	0	200
19784636	0	9
20015264	0	16
19675296	1	1504
19562537	0	88
19928596	1	336
20030382	1	67
19616960	0	1233
19647478	tryagain	
19609249	tryagain	
19593378	0	708
19624839	1	390
19603845	0	601
19667149	0	248
19556816	1	3369
19562832	1	812897
19604509	0	133
19612194	1	3863
19666475	tryagain	
19908776	tryagain	
19874307	0	41
20017785	0	23
19820385	0	330
20017780	0	38
20015056	0	101
19624021	1	30079
19825519	0	52
19594304	1	14830
19656443	tryagain	
19656431	tryagain	
19676808	0	30
19656436	1	403
19656440	1	750
19656447	1	12407
19656378	1	2327
19656451	1	336
19656446	1	320
19656453	1	341
20028767	0	4
20027866	0	2
20029359	0	1
20028756	0	4
20029012	0	7
20028819	0	1
19978784	0	648
20027863	0	8
19656456	1	350
20028762	0	49
19873143	tryagain	
19769922	0	5
19876552	1	129
19814181	0	4
20028674	0	1
19646493	0	39
19944487	1	34
19999648	0	3
19652970	0	221
19946258	0	3230
20021390	0	31
19951718	0	63
19727765	0	1153
19621506	0	113
20004261	0	516
20003809	0	67
19647558	0	1099
19921381	0	321
19647414	0	340
19681862	0	600
19609932	tryagain	
19603864	tryagain	
19669740	0	123
19890823	0	132
19653984	0	2350
19739433	0	188
19613633	0	314
19564759	1	1709
19671300	0	138
19661684	0	1836
19647252	tryagain	
19819313	0	75
19925141	0	1339
19837768	0	152
19613910	1	95
19632859	1	76
19682981	0	179
19816972	1	36
20007744	0	3
20002562	0	23
19830657	0	170
20005188	0	33
19573667	0	244
19725103	0	3
19590358	0	76
19596903	1	6
19636028	1	42
19567678	1	448
19597065	1	176
19577284	0	453
20036403	tryagain	
20037544	0	25
19830195	0	4
19879513	0	27
20038009	0	5
19826619	0	6
19550312	1	649
20037038	0	55
19598387	0	1776
19936942	0	274
20023084	0	2
20018751	0	7
20036880	0	4
19851114	0	9
20008516	0	123
19595095	0	33
20020986	1	7
20036023	0	10
19954420	0	671
19729771	1	69
20041324	0	20
20004051	0	3
20042578	0	8
20041254	0	30
19580333	0	56
20029150	0	3
19791491	0	33
19925392	0	52
19865122	1	43
19576638	1	99
19832767	1	22
19567614	tryagain	
19789802	tryagain	
19610832	tryagain	
20002981	0	415
19793048	0	9
19679740	0	591
19676891	1	3675
19677652	0	18
19921927	0	1511
19915132	tryagain	
20014317	0	10
19878366	0	3025
20008265	0	19
20028591	0	1988
19704853	0	806
20029494	0	822
19841281	0	104
19693454	0	135
19641447	0	818
19861490	tryagain	
20000491	0	45
20001438	0	140
19879295	0	199
19834349	0	166
19807049	0	374
19964264	0	11
19969891	1	82
